SMILES	MOL_WEIGHT	LOGP	#ROTATABLE_BONDS	#ACCEPTORS	#DONORS	SURFACE_AREA	Water solubility	Caco2 permeability	Intestinal absorption (human)	Skin Permeability	P-glycoprotein substrate	P-glycoprotein I inhibitor	P-glycoprotein II inhibitor	VDss (human)	Fraction unbound (human)	BBB permeability	CNS permeability	CYP2D6 substrate	CYP3A4 substrate	CYP1A2 inhibitior	CYP2C19 inhibitior	CYP2C9 inhibitior	CYP2D6 inhibitior	CYP3A4 inhibitior	Total Clearance	Renal OCT2 substrate	AMES toxicity	Max. tolerated dose (human)	hERG I inhibitor	hERG II inhibitor	Oral Rat Acute Toxicity (LD50)	Oral Rat Chronic Toxicity (LOAEL)	Hepatotoxicity	Skin Sensitisation	<i>T.Pyriformis</i> toxicity	Minnow toxicity
Nc1nc(=O)c(N)c(NC(=O)Nc2ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc2)[nH]1	433.381	-0.3739	8	8	8	173.208	-2.883	-0.745	0	-2.735	Yes	No	No	-0.604	0.342	-1.787	-4.349	No	No	No	No	No	No	No	0.217	No	No	-0.616	No	No	2.579	3.741	Yes	No	0.285	5.521
NS(=O)(=O)OC[C@H]1C[C@@H](Nc2ccnc3cc(-c4cccc(SC(F)(F)F)c4)nn23)[C@H](O)[C@@H]1O	519.527	1.7505	7	10	4	195.744	-3.265	-0.076	86.456	-2.74	Yes	Yes	No	-0.873	0.232	-2.277	-4.447	No	No	No	No	No	No	Yes	0.223	No	No	0.14	No	No	3.155	2.565	Yes	No	0.286	1.281
Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12	530.564	3.85532	7	10	3	222.478	-3.536	0.551	97.079	-2.735	Yes	Yes	Yes	0.575	0.099	-1.715	-3.91	No	Yes	No	No	Yes	No	Yes	0.656	No	No	0.289	No	Yes	3.405	1.547	Yes	No	0.285	0.09
O=C(c1cccc(-c2nc3ccccc3[nH]2)n1)N1CCN(C(=O)c2cccc(-c3nc4ccccc4[nH]3)n2)CC1	528.576	4.1614	4	6	2	228.289	-2.892	1.197	82.092	-2.735	Yes	No	No	0.072	0.364	-1.589	-3.355	No	Yes	No	Yes	Yes	Yes	Yes	0.403	Yes	No	0.438	No	Yes	2.482	1.888	No	No	0.285	0.89
Nc1nccc(-c2ccc3noc(-c4ccc(Cl)cc4)c3c2)n1	322.755	4.1874	2	5	1	136.275	-3.864	1.115	94.139	-2.727	No	No	Yes	0.211	0.296	-0.756	-1.886	No	Yes	Yes	Yes	Yes	No	Yes	0.001	No	Yes	0.462	No	No	2.596	0.378	Yes	No	0.287	-0.995
N#CCC1CCN(c2nc(Nc3ccc(N4CCC(O)CC4)cc3)c3c(=O)[nH]ncc3n2)CC1	460.542	2.54788	5	9	3	196.803	-3.249	1.099	74.229	-2.742	Yes	Yes	Yes	0.489	0.053	-1.541	-2.901	No	Yes	No	No	No	No	Yes	0.06	No	No	0.315	No	Yes	2.903	2.332	Yes	No	0.289	2.471
Nc1ccc2c3c(cccc13)C(=O)NC2=O	212.208	1.3056	0	3	2	91.05	-2.249	0.593	72.315	-3.069	No	No	No	0.309	0.21	-0.02	-2.227	No	Yes	Yes	No	No	No	No	0.197	No	Yes	0.219	No	No	2.38	1.397	No	No	0.697	0.751
Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12	488.548	5.1844	6	7	4	203.407	-3.572	0.2	92.727	-2.735	Yes	Yes	Yes	-0.869	0.256	-1.623	-2.25	No	Yes	Yes	Yes	Yes	No	Yes	0.078	No	Yes	0.558	No	Yes	3.134	2.647	Yes	No	0.285	-1.124
CNc1cc2[nH]c(=O)n(-c3ccc(NC(=O)NS(=O)(=O)c4ccc(Cl)s4)cc3)c(=O)c2cc1F	523.955	3.0851	5	8	4	199.611	-3.272	0.719	67.969	-2.735	Yes	Yes	Yes	-0.114	0.087	-2.006	-3.367	No	Yes	No	Yes	Yes	No	Yes	-0.274	No	No	0.938	No	Yes	2.47	3.075	Yes	No	0.285	2.061
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1	421.305	4.7112	4	4	1	166.438	-4.947	1.044	95.003	-2.798	No	Yes	Yes	-0.099	0.117	-0.681	-1.999	No	Yes	Yes	Yes	Yes	No	Yes	0.116	No	No	0.36	No	Yes	2.896	1.249	Yes	No	0.413	-1.371
CC(C)(O)c1ccc2c(c1)/C(=C/CCN1CC[C@](O)(c3ccc(Cl)cc3)C(C)(C)C1)c1cccnc1CO2	533.112	6.2963	5	5	2	230.303	-4.125	1.142	88.911	-2.736	Yes	Yes	Yes	1.405	0.091	0.043	-1.564	Yes	Yes	No	No	No	No	Yes	0.808	No	No	0.231	Yes	Yes	2.663	0.747	Yes	No	0.291	0.329
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n1-2	492.004	5.53396	4	7	2	205.323	-4.756	1.17	98.151	-2.745	Yes	Yes	Yes	0.074	0.081	-0.666	-1.813	No	Yes	No	Yes	Yes	No	Yes	-0.163	No	No	0.411	No	Yes	2.974	1.969	Yes	No	0.292	0.025
CNc1cccc(NC(=O)N[C@@H]2N=C(c3ccccn3)c3ccccc3N(CC(=O)C(C)(C)C)C2=O)c1	498.587	4.0703	6	6	3	215.563	-4.973	0.208	87.291	-2.799	Yes	Yes	Yes	-0.136	0.029	-1.063	-2.185	No	Yes	No	Yes	Yes	No	Yes	0.053	No	No	0.023	No	Yes	2.324	0.944	Yes	No	0.301	3.363
Oc1ccc2cc(-c3noc4cc(O)ccc34)ccc2c1	277.279	4.0592	1	4	2	119.406	-3.524	1.013	91.498	-2.736	Yes	No	Yes	-0.403	0.198	-0.186	-1.735	No	Yes	Yes	Yes	No	No	No	0.325	No	Yes	0.698	No	Yes	2.181	1.398	Yes	No	0.295	0.047
Cc1ccccc1/N=N/c1ccc(/N=N/c2c(O)ccc3ccccc23)c(C)c1	380.451	7.99304	4	5	1	168.645	-5.458	0.233	88.581	-2.735	Yes	Yes	Yes	-0.049	0.09	-0.054	-0.879	No	Yes	Yes	Yes	No	No	Yes	-0.402	No	Yes	0.62	No	Yes	2.215	0.941	Yes	No	0.298	-3.24
O=C(c1cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)n2c1CCCC2)N(c1ccccc1)c1ccc(O)cc1	710.831	6.8035	7	8	1	308.267	-3.397	0.524	100	-2.735	Yes	Yes	Yes	-0.979	0.285	-1.057	-2.553	Yes	Yes	No	No	No	No	No	0.61	Yes	Yes	0.341	No	Yes	2.98	1.401	Yes	No	0.285	-0.561
N#Cc1ccc(N/C(=N\CC(=O)O)NC(c2ccccc2)c2ccccc2)cc1	384.439	3.78998	6	3	3	168.714	-2.892	-0.142	63.899	-2.735	Yes	No	Yes	0.059	0.413	-0.466	-2.165	No	Yes	No	No	No	No	No	-0.011	No	No	0.299	Yes	Yes	2.492	1.776	Yes	No	0.285	3.632
Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)oc2ccccc12	375.428	3.69272	4	4	1	162.406	-4.559	1.012	92.554	-3.173	Yes	Yes	Yes	0.185	0.004	-0.15	-2.119	No	Yes	Yes	Yes	Yes	No	Yes	0.624	No	No	-0.375	No	Yes	2.561	0.772	Yes	No	0.643	-1.935
CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21	391.585	6.2517	5	3	0	168.698	-4.172	0.815	90.738	-2.638	Yes	Yes	Yes	1.296	0.126	0.809	-1.222	No	Yes	Yes	Yes	No	Yes	No	0.633	Yes	No	0.58	Yes	Yes	2.754	0.266	No	No	0.297	-2.541
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2c[nH]c(=Nc3ccc(N4CCOCC4)cc3)nc21	482.371	4.3044	3	6	1	199.452	-3.751	0.815	96.821	-2.74	Yes	Yes	Yes	0.418	0.134	-0.833	-1.93	No	Yes	Yes	Yes	Yes	No	Yes	0.273	No	No	0.025	No	Yes	3.16	1.485	Yes	No	0.291	0.502
COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1	541.033	4.512	8	8	4	218.82	-3.978	0.611	84.631	-2.735	Yes	Yes	Yes	0.355	0	-1.582	-3.273	No	Yes	No	No	Yes	No	Yes	0.598	No	No	0.466	No	Yes	2.431	2.61	Yes	No	0.285	0.355
O=C(Cn1c(Cl)cnc(NCC(F)(F)c2cccc[n+]2[O-])c1=O)NCc1ccccc1F	467.835	2.1895	8	6	2	184.42	-3.704	-0.029	77.58	-2.773	Yes	No	Yes	-0.422	0.365	-1.44	-3.052	No	Yes	No	No	No	No	Yes	0.514	No	No	-0.098	No	Yes	2.265	0.814	Yes	No	0.319	2.581
O=C(O)c1cc(N(Cc2ccccc2O)Cc2ccccc2O)ccc1O	365.385	3.7084	6	5	4	155.739	-3.422	-0.125	66.012	-2.735	Yes	No	Yes	-0.928	0.053	-1.094	-2.475	No	Yes	Yes	No	Yes	No	No	0.458	No	No	0.437	No	Yes	2.379	1.07	No	No	0.303	1.7
CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O	474.565	1.8448	10	4	6	202.394	-3.126	0.222	59.395	-2.735	Yes	Yes	Yes	0.713	0.179	-1.057	-3.246	Yes	Yes	Yes	Yes	No	No	Yes	1.206	No	No	0.462	No	Yes	2.575	2.971	Yes	No	0.286	5.231
O=C1N(Cc2ccc(C(F)(F)F)o2)c2ccccc2[C@]12COc1cc3c(cc12)OCO3	429.35	4.2524	2	5	0	173.271	-4.883	1.004	95.835	-2.692	Yes	Yes	Yes	-0.102	0.09	-0.134	-1.816	No	Yes	No	Yes	Yes	No	Yes	-0.168	No	No	-0.4	No	No	2.823	1.343	Yes	No	0.365	1.537
NCCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O	310.332	2.9103	4	3	4	131.235	-3.631	0.984	92.238	-2.74	Yes	No	No	1.234	0.271	-0.954	-2.268	No	No	Yes	No	No	Yes	No	1.068	No	No	0.35	No	Yes	2.634	0.875	Yes	No	0.4	0.706
O=C(CCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1cc(O)c(O)c([N+](=O)[O-])c1	439.39	3.4198	6	7	2	174.821	-3.508	0.326	80.497	-2.737	Yes	Yes	No	0.599	0.148	-1.187	-2.433	No	Yes	No	No	No	No	No	0.498	No	No	-0.433	No	Yes	3.195	3.085	Yes	No	0.402	0.509
O=C(Nc1ccccc1S(=O)(=O)Nc1ccc(Cl)cn1)c1ccc(-n2ccccc2=O)cc1	480.933	3.939	6	6	2	194.104	-4.178	0.436	90.268	-2.744	Yes	Yes	Yes	-0.115	0.126	-0.758	-2.362	No	Yes	Yes	Yes	Yes	No	Yes	-0.425	No	No	0.726	No	Yes	3.365	0.166	Yes	No	0.289	0.319
CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO	520.504	3.3953	8	7	4	209.775	-4.751	0.456	94.889	-2.736	Yes	Yes	Yes	-0.2	0	-1.536	-3.485	No	Yes	No	Yes	Yes	No	Yes	-0.352	No	No	-0.034	No	Yes	2.447	1.976	Yes	No	0.288	2.474
N[C@@H](Cc1cc(N/C(=C/C=O)COc2ccc3ccccc3c2)c(O)cc1O)C(=O)O	422.437	2.7791	9	7	5	177.744	-3.075	-0.827	52.785	-2.735	Yes	No	No	-1.443	0	-1.523	-3.565	No	No	Yes	No	No	No	No	0.702	No	No	0.619	No	No	2.445	3.161	No	No	0.285	1.134
C#CCOc1ccc2c(c1)c(-c1ccc(C(C)C)cc1)nc(=O)n2Cc1ccc2nc(Br)cnc2c1	539.433	5.9529	6	6	0	216.694	-4.655	1.094	100	-2.735	No	Yes	Yes	-0.393	0.344	-0.999	-1.895	No	Yes	No	Yes	Yes	No	No	0.143	No	No	0.578	No	Yes	3.134	0.369	Yes	No	0.285	-3.407
O=C1NC(=O)c2c1c(-c1ccccc1)cc1[nH]c3ccc(O)cc3c21	328.327	3.5773	1	3	3	141.452	-3.232	0.652	96.998	-2.735	Yes	No	Yes	-0.689	0.15	-0.697	-1.883	Yes	Yes	Yes	Yes	Yes	No	No	0.216	No	Yes	0.597	No	Yes	2.262	1.421	Yes	No	0.285	-0.13
C=CCn1nc(-c2ccc(O)cc2O)c2cccc(C(F)(F)F)c21	334.297	4.3193	3	4	2	134.633	-4.014	1.296	90.851	-2.768	Yes	No	Yes	-0.117	0.07	-0.083	-2.005	No	No	Yes	Yes	Yes	No	Yes	0.222	No	No	0.494	No	Yes	2.55	0.913	Yes	No	0.464	0.005
O=C(/C=C(\O)c1nc[nH]n1)c1ccc(Cc2ccc(F)cc2)o1	313.288	2.9094	5	5	2	129.848	-2.612	0.537	75.882	-2.755	No	No	No	-0.28	0.162	-1.829	-3.012	No	No	Yes	Yes	Yes	No	No	0.359	No	No	0.872	No	No	2.876	1.02	No	No	0.289	3.834
CCc1c2c(nc3ccc(OC(=O)N4CCC(CCn5ccc6cc(-n7c(-c8cc(C(C)C)c(O)cc8O)n[nH]c7=O)ccc65)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC	879.971	6.9734	9	14	4	371.851	-2.892	-0.397	79.76	-2.735	Yes	No	Yes	-0.934	0.331	-2.637	-3.596	No	Yes	No	No	No	No	No	-2.016	No	No	0.433	No	Yes	2.543	4.397	Yes	No	0.285	-2.594
Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)c(C(F)(F)F)nn1Cc1ccc(C#N)cc1	496.424	4.1688	5	6	2	200.511	-4.618	0.709	100	-2.741	Yes	Yes	Yes	-0.227	0.05	-0.959	-2.357	No	Yes	No	Yes	Yes	No	Yes	-0.237	No	No	0.117	No	Yes	2.671	1.147	Yes	No	0.29	-0.836
COc1cc[nH]c1/C=C1\C(=O)Nc2ccc(F)c(C#C[C@@H](O)[C@@H](N)[C@@H](C)O)c21	385.395	1.0756	4	5	5	160.57	-2.81	-0.239	66.116	-2.757	Yes	No	No	0.45	0.29	-1.039	-3.02	No	No	No	No	No	No	No	0.926	No	No	0.143	No	Yes	2.225	2.578	Yes	No	0.288	2.97
CO[C@@H](C)Cn1c(=O)n(C)c2cnc3ccc(-c4cncc(C(C)(C)O)c4)cc3c21	406.486	3.2125	5	7	1	174.129	-3.104	1.448	95.859	-2.735	Yes	Yes	Yes	0.411	0.273	-0.971	-2.672	No	Yes	Yes	Yes	Yes	No	Yes	1.011	Yes	Yes	0.496	No	Yes	2.528	0.671	Yes	No	0.285	-0.033
O=C1N=c2ccc3ncsc3c2=C1CNc1ccc(S(=O)(=O)Nc2ccccn2)cc1	449.517	1.9147	6	7	2	180.624	-3.747	0.86	88.749	-2.742	Yes	Yes	Yes	-0.286	0	-0.889	-2.953	No	Yes	No	No	No	No	Yes	-0.19	No	No	0.706	No	Yes	2.617	1.237	Yes	No	0.293	1
C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1	560.605	4.48142	5	8	1	234.968	-3.426	1.19	97.462	-2.735	Yes	Yes	Yes	-0.172	0.244	-1.462	-3.828	No	Yes	No	No	No	No	Yes	0.365	No	No	0.646	No	Yes	2.709	0.962	Yes	No	0.285	0.391
O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Cl)cc1Cl	514.217	7.4415	5	4	1	198.084	-4.821	1.169	87.049	-2.736	Yes	Yes	Yes	0.016	0.168	-0.965	-1.524	No	Yes	Yes	Yes	Yes	No	Yes	0.218	No	No	0.812	No	Yes	2.841	0.058	Yes	No	0.288	-3.475
Cc1ccc(O)cc1Nc1ccnc2cc(-c3csc(C=O)n3)ccc12	361.426	4.92842	4	6	2	153.542	-3.825	0.89	92.742	-2.763	Yes	Yes	Yes	0.057	0.148	-0.324	-1.983	No	No	Yes	Yes	Yes	No	Yes	0.202	No	Yes	0.35	No	Yes	3.1	0.421	Yes	No	0.308	0.99
COc1ccc2ccccc2c1/C=N/NC(=O)c1ccc(O)c(O)c1	336.347	3.0235	4	5	3	143.544	-4.014	0.909	93.735	-2.755	Yes	No	No	-0.219	0	-0.852	-2.335	No	No	Yes	Yes	Yes	No	Yes	0.425	No	Yes	0.527	No	Yes	1.89	2.655	Yes	No	0.435	-0.864
Cc1cc(-c2csc(Nc3ccc(C(=O)O)c(O)c3)n2)ccc1F	344.367	4.40502	4	5	3	140.601	-3.716	0.897	93.494	-2.735	Yes	No	No	-0.837	0.143	-1.429	-2.005	No	No	Yes	No	No	No	No	-0.05	No	No	1.473	No	No	2.889	2.054	Yes	No	0.291	-0.57
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2Cl)OC1(C)C	697.137	5.37032	9	11	5	285.559	-3.214	0.678	64.911	-2.735	Yes	Yes	Yes	0.083	0.08	-2.166	-3.967	No	Yes	No	No	No	No	No	-0.343	No	No	0.879	No	Yes	2.488	1.707	No	No	0.285	1.571
CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1	533.612	4.20014	8	9	3	225.18	-3.069	0.97	86.479	-2.736	Yes	Yes	No	-0.048	0.103	-2.19	-3.7	No	Yes	No	No	No	No	No	0.093	No	No	0.217	No	Yes	2.643	2.114	Yes	No	0.285	0.857
CNC(=O)c1cc(Oc2ccc3nc(Nc4ccc(Cl)c(C(F)(F)F)c4)[nH]c3c2)ccn1	461.831	5.5256	5	5	3	184.145	-2.937	0.707	87.945	-2.735	Yes	Yes	No	-0.104	0.182	-1.674	-2.198	No	No	Yes	Yes	Yes	No	Yes	0.526	Yes	Yes	0.167	No	Yes	2.207	0.585	Yes	No	0.285	0.073
COC(=O)[C@H](Cc1ccc(-n2c(=O)c3cc(N(C)C)ccc3n(C)c2=O)cc1)NC(=O)c1c(Cl)cccc1Cl	569.445	3.5763	7	8	1	233.682	-4.561	0.336	86.32	-2.735	Yes	Yes	Yes	-0.449	0.163	-1.322	-2.545	No	Yes	No	Yes	Yes	No	Yes	0.105	No	No	0.123	No	Yes	3.096	0.776	Yes	No	0.286	-3.625
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OC(=O)[C@@H](N)Cc2c[nH]c3ccccc23)[C@@H](O)[C@H]1O	533.438	-0.2608	8	13	6	208.167	-2.889	-0.682	51.793	-2.735	Yes	No	No	0.471	0.432	-2.038	-4.759	No	No	No	No	No	No	No	0.584	No	Yes	0.436	No	Yes	2.431	3.828	No	No	0.285	-0.439
NC(=[NH2+])c1ccc2[nH]c(-c3cc(OC(F)(F)F)ccc3[O-])nc2c1	336.273	0.6665	3	3	3	132.758	-2.883	-0.336	69.232	-2.735	Yes	No	Yes	0.688	0.109	-0.544	-2.729	No	No	Yes	No	No	No	No	0.536	Yes	Yes	0.039	Yes	Yes	2.751	1.984	Yes	No	0.285	2.407
Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1	432.531	5.0696	4	6	2	191.496	-2.892	0.267	100	-2.735	Yes	Yes	Yes	-0.176	0.316	-0.704	-1.943	No	Yes	Yes	Yes	Yes	No	Yes	0.884	Yes	Yes	0.385	No	Yes	2.481	0.573	Yes	No	0.285	-1.958
COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)ccc3C)ccc2[nH]1	462.893	4.55682	3	5	3	193.319	-2.928	0.476	86.529	-2.735	Yes	Yes	Yes	0.271	0.275	-1.203	-2.275	No	No	Yes	Yes	Yes	No	No	0.613	No	No	0.354	No	Yes	2.472	2.792	Yes	No	0.285	-0.277
CN(C)C1=CCC2=C(c3ccc(N4C(=O)C=CC4=O)cc3C(=O)O)c3ccc(N(C)C)cc3OC2=C1	483.524	3.8076	5	6	1	208.224	-3.948	1.359	100	-2.733	Yes	No	No	-1.115	0.064	-0.244	-2.366	No	No	No	No	No	No	No	0.772	No	No	0.576	No	No	2.705	1.379	Yes	No	0.286	1.427
O=c1cc(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12	302.238	1.988	1	7	5	122.108	-2.937	0.168	68.966	-2.735	Yes	No	No	-0.212	0.099	-1.656	-3.517	No	No	Yes	No	No	No	Yes	0.552	No	Yes	0.861	No	No	2.814	2.498	No	No	0.294	0.903
COc1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O	300.266	2.5854	2	6	3	123.998	-3.516	0.529	82.644	-2.739	Yes	No	No	0.041	0.134	-1.059	-2.448	No	No	Yes	Yes	Yes	No	Yes	0.616	No	No	0.585	No	No	2.517	1.42	No	No	0.348	0.944
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O	300.266	2.5854	2	6	3	123.998	-3.755	1.076	82.692	-2.735	Yes	No	No	-0.13	0.105	-1.08	-2.432	No	No	Yes	Yes	No	No	Yes	0.731	No	No	0.814	No	No	2.439	1.678	No	No	0.316	0.119
CN(Cc1cnc2nc(N)[nH]c(=O)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1	455.431	-0.0205	9	9	5	185.852	-2.908	-0.591	5.265	-2.735	Yes	No	No	-0.328	0.174	-2.021	-4.217	No	No	No	No	No	No	No	0.622	No	No	-0.717	No	Yes	3.024	3.844	Yes	No	0.285	3.21
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1	482.821	5.6888	5	4	3	189.277	-4.925	1.092	84.01	-2.747	Yes	Yes	Yes	-0.098	0	-1.876	-2.056	No	Yes	No	No	Yes	No	Yes	-0.033	No	No	0.411	No	Yes	2.275	1.333	Yes	No	0.307	0.999
O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12	443.45	6.0593	6	5	2	179.053	-4.454	0.543	87.885	-2.735	Yes	Yes	Yes	-0.166	0.028	-0.062	-1.725	Yes	Yes	Yes	Yes	Yes	No	Yes	-0.114	No	Yes	0.601	No	Yes	2.513	1.154	Yes	No	0.304	-0.618
COc1cc(-c2cc(=O)c3c(O)cc(O)c(CC=C(C)C)c3o2)ccc1O	368.385	4.0941	4	6	3	155.133	-4.417	0.808	85.156	-2.735	Yes	No	Yes	-0.255	0.077	-1.135	-2.201	No	No	Yes	Yes	Yes	No	No	0.5	No	No	0.651	No	Yes	2.301	1.409	No	No	0.312	-1.316
C[C@@H](O)[C@H](N)C1=N/C(=C\c2c[nH]c3ccccc23)C(=O)N1CC(=O)O	342.355	0.5422	5	5	4	142.818	-3.064	-0.364	47.383	-2.932	Yes	No	No	-0.625	0.564	-0.812	-3.175	No	Yes	No	No	No	No	No	0.339	No	Yes	0.498	No	No	2.454	1.285	Yes	No	0.333	2.861
CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1	560.649	5.0269	7	6	3	237.218	-3.268	0.777	92.158	-2.735	Yes	Yes	Yes	-0.113	0.13	-1.399	-2.335	Yes	Yes	No	Yes	Yes	No	Yes	0.794	No	No	0.556	No	Yes	2.488	1.94	Yes	No	0.285	2.8
Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1	503.591	6.63682	6	9	2	216.417	-2.92	1.488	100	-2.735	No	Yes	Yes	-0.571	0.315	-0.553	-3.25	No	Yes	Yes	Yes	Yes	No	No	-0.133	No	No	0.456	No	Yes	2.775	1.583	Yes	No	0.285	-2.316
NS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1	419.85	2.9933	5	8	3	165.075	-3.951	0.461	87.723	-2.742	Yes	Yes	Yes	-0.081	0.032	-1.579	-3.551	No	No	Yes	No	No	No	Yes	-0.275	No	No	0.496	No	Yes	2.386	1.795	Yes	No	0.297	0.38
c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1	246.313	4.24	2	0	2	110.635	-4.549	1.44	93.233	-2.759	Yes	No	No	-0.072	0.102	0.905	-1.083	Yes	Yes	Yes	Yes	Yes	Yes	No	0.669	No	Yes	0.881	No	Yes	2.185	1.88	No	No	0.489	-0.024
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C	612.632	3.62712	8	11	5	252.33	-3.465	0.463	61.415	-2.735	Yes	Yes	Yes	0.434	0	-2.058	-3.864	No	Yes	No	No	No	No	No	-0.262	No	No	0.957	No	Yes	3.145	1.708	Yes	No	0.285	2.862
O=C(NS(=O)(=O)c1ccc(NC[C@H]2COCCO2)c([N+](=O)[O-])c1)c1ccc(N2CCN(CC3=C(c4ccc(Cl)cc4)CC4(CCC4)CC3)CC2)cc1Oc1cnc2[nH]ccc2c1	882.44	7.7928	13	12	3	364.138	-2.959	0.587	92.785	-2.735	Yes	Yes	Yes	-0.529	0.264	-2.045	-3.422	No	Yes	No	No	No	No	Yes	0.332	No	No	0.221	No	Yes	2.469	1.584	Yes	No	0.285	-0.489
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O	437.529	3.13904	5	8	2	180.144	-3.7	0.018	94.544	-2.761	Yes	Yes	Yes	-0.11	0.152	-1.3	-2.462	No	Yes	Yes	Yes	No	No	Yes	0.275	No	No	0.21	No	Yes	2.83	1.23	Yes	No	0.308	1.651
CNc1nc(NC2CCN(Cc3ccc4c(cc(C#N)n4C[C@H](C)N4CCN(S(C)(=O)=O)CC4)c3C)CC2)c2cc(CC(F)(F)F)sc2n1	717.888	5.0148	10	11	2	288.302	-3.675	0.765	80.369	-2.736	Yes	Yes	Yes	1.127	0.178	-1.588	-2.564	Yes	Yes	No	No	Yes	No	Yes	0.373	No	No	-0.162	No	Yes	2.71	0.121	No	No	0.286	0.948
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1	464.831	5.5497	5	4	3	185.111	-5.026	1.074	84.981	-2.764	Yes	Yes	Yes	-0.071	0	-1.67	-2.006	No	Yes	No	Yes	Yes	No	Yes	-0.205	No	No	0.422	No	Yes	2.332	0.855	Yes	No	0.333	1.12
CC(/C=C/c1c(C)cc(O)c(C)c1C)=C\C=C\C(C)=C\C(=O)O	312.409	4.86406	5	2	2	137.532	-4.882	1.347	93.34	-2.716	No	No	No	-0.457	0.075	-0.133	-1.85	No	No	No	No	No	No	No	0.823	No	No	0.387	No	No	2.683	2.102	No	No	0.835	-0.683
O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12	270.24	2.5768	1	5	3	112.519	-3.073	0.995	95.472	-2.735	Yes	No	No	-0.4	0.124	-1.213	-2.296	No	No	Yes	Yes	No	No	No	0.252	No	No	0.9	No	No	2.424	2.337	No	No	0.346	-0.202
